annee,groupe,sanction,sexe,nombre,motif,type_sanction,source,conseil_discpline
2018,1,Déplacement d'office,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,1,Déplacement d'office,H,1,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement à l'obligation de formation,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement à l'obligation de formation,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement à l'obligation de discernement,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement à l'obligation de discernement,,Bilan social 2018,
2018,1,Déplacement d'office,H,0,Manquement à l'obligation de se consacrer à son activité,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Manquement à l'obligation de se consacrer à son activité,,Bilan social 2018,
2018,1,Déplacement d'office,H,1,Négligence professionnelle,,Bilan social 2018,
2018,1,Déplacement d'office,F,0,Négligence professionnelle,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,4,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,3,Manquement au devoir de probité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Manquement au devoir de probité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,2,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,72,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,8,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,13,Manquement au devoir de loyauté,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Manquement au devoir de loyauté,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,14,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,1,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,1,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,7,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir de protection de la personne interpellée,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manqiuement à l'obligation de prendre en compte le statut de victime ou de plaignant,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,2,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Manquement au devoir d'intervenir et de porter assistance,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement au devoir de courtoisie à l'égard du public,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,2,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Usage disproportionné de la force ou de la contrainte,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,2,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement aux règles d'utilisations des fichiers de données à caractère personnel,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Manquement aux obligations permettant à la hiérarchie de rappeler l'agent ou de vérifier qu'il se trouve en position régulière,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manquement à l'obligation de formation,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement à l'obligation de formation,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,0,Manquement à l'obligation de discernement,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement à l'obligation de discernement,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,2,Manquement à l'obligation de se consacrer à son activité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,0,Manquement à l'obligation de se consacrer à son activité,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,H,7,Négligence professionnelle,,Bilan social 2018,
2018,1,ETF jusqu'à 15 jours,F,1,Négligence professionnelle,,Bilan social 2018,
2018,1,Avertissement,H,3,Manquement de l'obligation de rendre compte,,Bilan social 2018,avant
2018,1,Avertissement,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,avant
2018,1,Blâme,H,5,Manquement de l'obligation de rendre compte,,Bilan social 2018,avant 
2018,1,Blâme,F,1,Manquement de l'obligation de rendre compte,,Bilan social 2018,avant
2018,1,Avertissement,H,2,Manquement de l'obligation de rendre compte,,Bilan social 2018,après
2018,1,Avertissement,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,après
2018,1,Blâme,H,10,Manquement de l'obligation de rendre compte,,Bilan social 2018,après
2018,1,Blâme,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,après
2018,1,Rétrogradation,H,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Rétrogradation,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,ETF de 3 mois à 2 ans,H,5,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,ETF de 3 mois à 2 ans,F,1,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Retraite d'office,H,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Retraite d'office,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Révocation,H,3,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Révocation,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Exclusion définitive,H,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Exclusion définitive,F,0,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Radiation des cadres,H,1,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Radiation des cadres,F,1,Manquement de l'obligation de rendre compte,,Bilan social 2018,
2018,1,Avertissement,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,avant
2018,1,Avertissement,F,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,avant
2018,1,Blâme,H,2,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,avant 
2018,1,Blâme,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,avant
2018,1,Avertissement,H,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,après
2018,1,Avertissement,F,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,après
2018,1,Blâme,H,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,après
2018,1,Blâme,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,après
2018,1,Rétrogradation,H,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Rétrogradation,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,ETF de 3 mois à 2 ans,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,ETF de 3 mois à 2 ans,F,1,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Retraite d'office,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Retraite d'office,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Révocation,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Révocation,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Exclusion définitive,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Exclusion définitive,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Radiation des cadres,H,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Radiation des cadres,F,0,Manquement au devoir de protection des agents dû par l'autorité hiérarchique,,Bilan social 2018,
2018,1,Avertissement,H,1,Manquement au devoir de probité,,Bilan social 2018,avant
2018,1,Avertissement,F,1,Manquement au devoir de probité,,Bilan social 2018,avant
2018,1,Blâme,H,2,Manquement au devoir de probité,,Bilan social 2018,avant 
2018,1,Blâme,F,0,Manquement au devoir de probité,,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir de probité,,Bilan social 2018,après
2018,2,Avertissement,F,0,Manquement au devoir de probité,,Bilan social 2018,après
2018,2,Blâme,H,2,Manquement au devoir de probité,,Bilan social 2018,après
2018,2,Blâme,F,1,Manquement au devoir de probité,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir de probité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,12,Manquement au devoir de probité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,7,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Retraite d'office,H,0,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Retraite d'office,F,1,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Révocation,H,18,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Révocation,F,1,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Exclusion définitive,F,0,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Radiation des cadres,H,7,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Radiation des cadres,F,1,Manquement au devoir de probité,,Bilan social 2018,
2018,2,Avertissement,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,avant
2018,2,Avertissement,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,avant
2018,2,Blâme,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,avant 
2018,2,Blâme,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,après
2018,2,Avertissement,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,après
2018,2,Blâme,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,après
2018,2,Blâme,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Retraite d'office,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Révocation,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Exclusion définitive,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Radiation des cadres,H,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Manquement au devoir d'impartialité,,Bilan social 2018,
2018,2,Avertissement,H,64,Manquement au devoir d'exemplarité,,Bilan social 2018,avant
2018,2,Avertissement,F,4,Manquement au devoir d'exemplarité,,Bilan social 2018,avant
2018,2,Blâme,H,86,Manquement au devoir d'exemplarité,,Bilan social 2018,avant 
2018,2,Blâme,F,4,Manquement au devoir d'exemplarité,,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir d'exemplarité,,Bilan social 2018,après
2018,2,Avertissement,F,1,Manquement au devoir d'exemplarité,,Bilan social 2018,après
2018,2,Blâme,H,6,Manquement au devoir d'exemplarité,,Bilan social 2018,après
2018,2,Blâme,F,1,Manquement au devoir d'exemplarité,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,63,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,5,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Retraite d'office,H,8,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Révocation,H,20,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Exclusion définitive,H,4,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Exclusion définitive,F,1,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Radiation des cadres,H,1,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Manquement au devoir d'exemplarité,,Bilan social 2018,
2018,2,Avertissement,H,0,Manquement au devoir de loyauté,,Bilan social 2018,avant
2018,2,Avertissement,F,1,Manquement au devoir de loyauté,,Bilan social 2018,avant
2018,2,Blâme,H,0,Manquement au devoir de loyauté,,Bilan social 2018,avant 
2018,2,Blâme,F,0,Manquement au devoir de loyauté,,Bilan social 2018,avant
2018,2,Avertissement,H,2,Manquement au devoir de loyauté,,Bilan social 2018,après
2018,2,Avertissement,F,1,Manquement au devoir de loyauté,,Bilan social 2018,après
2018,2,Blâme,H,4,Manquement au devoir de loyauté,,Bilan social 2018,après
2018,2,Blâme,F,1,Manquement au devoir de loyauté,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,6,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,3,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Retraite d'office,H,2,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Révocation,H,10,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Exclusion définitive,H,2,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Exclusion définitive,F,0,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Radiation des cadres,H,2,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Radiation des cadres,F,1,Manquement au devoir de loyauté,,Bilan social 2018,
2018,2,Avertissement,H,135,Manquement au devoir d'obéissance,,Bilan social 2018,avant
2018,2,Avertissement,F,14,Manquement au devoir d'obéissance,,Bilan social 2018,avant
2018,2,Blâme,H,66,Manquement au devoir d'obéissance,,Bilan social 2018,avant 
2018,2,Blâme,F,4,Manquement au devoir d'obéissance,,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir d'obéissance,,Bilan social 2018,après
2018,2,Avertissement,F,0,Manquement au devoir d'obéissance,,Bilan social 2018,après
2018,2,Blâme,H,2,Manquement au devoir d'obéissance,,Bilan social 2018,après
2018,2,Blâme,F,0,Manquement au devoir d'obéissance,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,3,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,2,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Retraite d'office,H,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Révocation,H,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Exclusion définitive,F,1,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Radiation des cadres,H,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Manquement au devoir d'obéissance,,Bilan social 2018,
2018,2,Avertissement,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,avant
2018,2,Avertissement,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,avant
2018,2,Blâme,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,avant 
2018,2,Blâme,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,après
2018,2,Avertissement,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,après
2018,2,Blâme,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,après
2018,2,Blâme,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Retraite d'office,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Révocation,H,2,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Exclusion définitive,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Radiation des cadres,H,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Manquement au devoir de réserve / laïcité / neutralité,,Bilan social 2018,
2018,2,Avertissement,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,avant
2018,2,Avertissement,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,avant
2018,2,Blâme,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,avant 
2018,2,Blâme,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,après
2018,2,Avertissement,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,après
2018,2,Blâme,H,1,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,après
2018,2,Blâme,F,1,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,1,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Retraite d'office,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Révocation,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Révocation,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Exclusion définitive,F,1,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Radiation des cadres,H,1,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Manquement au devoir de discrétion et de secret professionnel,,Bilan social 2018,
2018,2,Avertissement,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,avant
2018,2,Avertissement,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,avant
2018,2,Blâme,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,avant 
2018,2,Blâme,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,avant
2018,2,Avertissement,H,1,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,après
2018,2,Avertissement,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,après
2018,2,Blâme,H,2,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,après
2018,2,Blâme,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Rétrogradation,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Retraite d'office,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Retraite d'office,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Révocation,H,1,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Révocation,F,1,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Exclusion définitive,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Exclusion définitive,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Radiation des cadres,H,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Radiation des cadres,F,0,Atteinte au crédit et au renom de la police nationale,,Bilan social 2018,
2018,2,Avertissement,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,avant
2018,2,Avertissement,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,avant
2018,2,Blâme,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,avant 
2018,2,Blâme,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,avant
2018,2,Avertissement,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,après
2018,2,Avertissement,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,après
2018,2,Blâme,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,après
2018,2,Blâme,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,après
2018,2,Rétrogradation,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Rétrogradation,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,H,4,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,ETF de 3 mois à 2 ans,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Retraite d'office,H,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
2018,2,Retraite d'office,F,0,Manquement au devoir de respecter la dignité de la persone (usager),,Bilan social 2018,
